video,prompt,visual_quality_mean,visual_quality_std,temporal_consistency_mean,temporal_consistency_std,dynamic_degree_mean,dynamic_degree_std,text_to_video_alignment_mean,text_to_video_alignment_std,factual_consistency_mean,factual_consistency_std
0002_hunyuan_1724.mp4,"A 'day in the life' of a cutting-edge urban dance crew rehearsing for a global competition. Showcase their intense training, creative choreography sessions, high-tech stage setups, team dynamics, and the adrenaline-filled moments of their electrifying performance under the city lights.",1.875,0.0,1.492,0.0,3.047,0.0,2.562,0.0,1.617,0.0
0002_pika_3730808929.mp4,"A 'day in the life' of a cutting-edge urban dance crew rehearsing for a global competition. Showcase their intense training, creative choreography sessions, high-tech stage setups, team dynamics, and the adrenaline-filled moments of their electrifying performance under the city lights.",2.047,0.0,1.906,0.0,2.828,0.0,2.562,0.0,1.859,0.0
0002_ray2_1.mp4,"A 'day in the life' of a cutting-edge urban dance crew rehearsing for a global competition. Showcase their intense training, creative choreography sessions, high-tech stage setups, team dynamics, and the adrenaline-filled moments of their electrifying performance under the city lights.",1.883,0.0,1.703,0.0,2.953,0.0,2.578,0.0,1.773,0.0
0002_sora_0.mp4,"A 'day in the life' of a cutting-edge urban dance crew rehearsing for a global competition. Showcase their intense training, creative choreography sessions, high-tech stage setups, team dynamics, and the adrenaline-filled moments of their electrifying performance under the city lights.",2.0,0.0,1.438,0.0,3.141,0.0,2.75,0.0,1.562,0.0
0003_alpha_2649066252.mp4,"A colorful 2D animation of a quirky raccoon band jamming under a starry sky. Each raccoon plays a different instrument, occasionally stumbling over cables and causing playful chaos, adding charm and fun to their nighttime performance.",2.641,0.0,2.312,0.0,2.656,0.0,2.266,0.0,2.078,0.0
0003_hunyuan_1724.mp4,"A colorful 2D animation of a quirky raccoon band jamming under a starry sky. Each raccoon plays a different instrument, occasionally stumbling over cables and causing playful chaos, adding charm and fun to their nighttime performance.",2.672,0.0,2.312,0.0,2.766,0.0,2.641,0.0,2.297,0.0
0003_pika_3355824139.mp4,"A colorful 2D animation of a quirky raccoon band jamming under a starry sky. Each raccoon plays a different instrument, occasionally stumbling over cables and causing playful chaos, adding charm and fun to their nighttime performance.",2.578,0.0,2.359,0.0,2.625,0.0,2.438,0.0,2.188,0.0
0003_ray2_1.mp4,"A colorful 2D animation of a quirky raccoon band jamming under a starry sky. Each raccoon plays a different instrument, occasionally stumbling over cables and causing playful chaos, adding charm and fun to their nighttime performance.",2.594,0.0,2.312,0.0,2.656,0.0,2.438,0.0,2.203,0.0
0003_sora_0.mp4,"A colorful 2D animation of a quirky raccoon band jamming under a starry sky. Each raccoon plays a different instrument, occasionally stumbling over cables and causing playful chaos, adding charm and fun to their nighttime performance.",2.703,0.0,2.297,0.0,2.828,0.0,2.641,0.0,2.297,0.0
0004_alpha_293654896.mp4,"A 2D animated scene of a kindergarten teacher guiding excited children through a colorful art project, their hands busy with paints and smiles bright, infusing the classroom with joyful creativity.",2.719,0.0,2.469,0.0,2.641,0.0,2.656,0.0,2.406,0.0
0004_hunyuan_1724.mp4,"A 2D animated scene of a kindergarten teacher guiding excited children through a colorful art project, their hands busy with paints and smiles bright, infusing the classroom with joyful creativity.",2.422,0.0,1.797,0.0,3.047,0.0,2.594,0.0,1.82,0.0
0004_pika_1714573281.mp4,"A 2D animated scene of a kindergarten teacher guiding excited children through a colorful art project, their hands busy with paints and smiles bright, infusing the classroom with joyful creativity.",2.5,0.0,2.422,0.0,2.734,0.0,2.625,0.0,2.25,0.0
0004_ray2_1.mp4,"A 2D animated scene of a kindergarten teacher guiding excited children through a colorful art project, their hands busy with paints and smiles bright, infusing the classroom with joyful creativity.",1.953,0.0,1.547,0.0,3.0,0.0,2.375,0.0,1.555,0.0
0004_sora_0.mp4,"A 2D animated scene of a kindergarten teacher guiding excited children through a colorful art project, their hands busy with paints and smiles bright, infusing the classroom with joyful creativity.",2.422,0.0,2.062,0.0,3.016,0.0,2.734,0.0,1.961,0.0
0005_alpha_1440689931.mp4,"A vibrant 2D animation of a young skateboarder in a colorful outfit performing tricks through a lively city park. Bold lines and bright hues create an energetic, playful atmosphere as the skateboarder maneuvers around obstacles.",2.656,0.0,2.312,0.0,2.719,0.0,2.766,0.0,2.234,0.0
0005_hunyuan_1724.mp4,"A vibrant 2D animation of a young skateboarder in a colorful outfit performing tricks through a lively city park. Bold lines and bright hues create an energetic, playful atmosphere as the skateboarder maneuvers around obstacles.",1.766,0.0,1.18,0.0,3.031,0.0,2.344,0.0,1.242,0.0
0005_pika_1695172285.mp4,"A vibrant 2D animation of a young skateboarder in a colorful outfit performing tricks through a lively city park. Bold lines and bright hues create an energetic, playful atmosphere as the skateboarder maneuvers around obstacles.",2.094,0.0,1.719,0.0,2.844,0.0,2.5,0.0,1.656,0.0
0005_ray2_1.mp4,"A vibrant 2D animation of a young skateboarder in a colorful outfit performing tricks through a lively city park. Bold lines and bright hues create an energetic, playful atmosphere as the skateboarder maneuvers around obstacles.",1.797,0.0,1.352,0.0,2.953,0.0,2.328,0.0,1.32,0.0
0005_sora_0.mp4,"A vibrant 2D animation of a young skateboarder in a colorful outfit performing tricks through a lively city park. Bold lines and bright hues create an energetic, playful atmosphere as the skateboarder maneuvers around obstacles.",2.625,0.0,1.672,0.0,2.953,0.0,2.688,0.0,1.75,0.0
0006_alpha_3945567110.mp4,"A 2D animated fire dancer twirls blazing ribbons under neon lights in a dynamic, colorful style, the sharp motions and vivid hues mesmerizing onlookers who cheer enthusiastically.",2.641,0.0,2.844,0.0,2.312,0.0,2.547,0.0,2.562,0.0
0006_hunyuan_1724.mp4,"A 2D animated fire dancer twirls blazing ribbons under neon lights in a dynamic, colorful style, the sharp motions and vivid hues mesmerizing onlookers who cheer enthusiastically.",2.125,0.0,1.68,0.0,3.125,0.0,2.75,0.0,1.703,0.0
0006_pika_1718154969.mp4,"A 2D animated fire dancer twirls blazing ribbons under neon lights in a dynamic, colorful style, the sharp motions and vivid hues mesmerizing onlookers who cheer enthusiastically.",2.25,0.0,2.203,0.0,2.812,0.0,2.578,0.0,1.992,0.0
0006_ray2_1.mp4,"A 2D animated fire dancer twirls blazing ribbons under neon lights in a dynamic, colorful style, the sharp motions and vivid hues mesmerizing onlookers who cheer enthusiastically.",2.172,0.0,2.094,0.0,2.797,0.0,2.438,0.0,2.047,0.0
0006_sora_0.mp4,"A 2D animated fire dancer twirls blazing ribbons under neon lights in a dynamic, colorful style, the sharp motions and vivid hues mesmerizing onlookers who cheer enthusiastically.",2.266,0.0,1.773,0.0,3.031,0.0,2.531,0.0,1.672,0.0
0007_alpha_1424802504.mp4,"A vibrant 2D animated scene of a young dancer performing under colorful stage lights, her movements fluid and expressive as shadows play around her, capturing the joy and energy of the performance.",2.656,0.0,2.328,0.0,2.562,0.0,2.594,0.0,2.188,0.0
0007_hunyuan_1724.mp4,"A vibrant 2D animated scene of a young dancer performing under colorful stage lights, her movements fluid and expressive as shadows play around her, capturing the joy and energy of the performance.",2.156,0.0,1.539,0.0,3.109,0.0,2.766,0.0,1.57,0.0
0007_pika_1356771674.mp4,"A vibrant 2D animated scene of a young dancer performing under colorful stage lights, her movements fluid and expressive as shadows play around her, capturing the joy and energy of the performance.",2.359,0.0,2.281,0.0,2.688,0.0,2.641,0.0,2.125,0.0
0007_ray2_1.mp4,"A vibrant 2D animated scene of a young dancer performing under colorful stage lights, her movements fluid and expressive as shadows play around her, capturing the joy and energy of the performance.",2.5,0.0,2.375,0.0,2.688,0.0,2.578,0.0,2.312,0.0
0007_sora_0.mp4,"A vibrant 2D animated scene of a young dancer performing under colorful stage lights, her movements fluid and expressive as shadows play around her, capturing the joy and energy of the performance.",2.219,0.0,1.578,0.0,3.0,0.0,2.594,0.0,1.594,0.0
0008_alpha_303455628.mp4,"A lively 2D animated street market at night, stalls bursting with colorful lights and diverse goods. Shoppers browse, vendors call out, and lanterns sway, creating a bustling and enchanting atmosphere with bold outlines and vibrant colors.",2.391,0.0,2.516,0.0,2.562,0.0,2.75,0.0,2.453,0.0
0008_hunyuan_1724.mp4,"A lively 2D animated street market at night, stalls bursting with colorful lights and diverse goods. Shoppers browse, vendors call out, and lanterns sway, creating a bustling and enchanting atmosphere with bold outlines and vibrant colors.",2.578,0.0,2.078,0.0,2.781,0.0,2.812,0.0,2.141,0.0
0008_pika_3193661297.mp4,"A lively 2D animated street market at night, stalls bursting with colorful lights and diverse goods. Shoppers browse, vendors call out, and lanterns sway, creating a bustling and enchanting atmosphere with bold outlines and vibrant colors.",2.375,0.0,2.422,0.0,2.672,0.0,2.734,0.0,2.344,0.0
0008_ray2_1.mp4,"A lively 2D animated street market at night, stalls bursting with colorful lights and diverse goods. Shoppers browse, vendors call out, and lanterns sway, creating a bustling and enchanting atmosphere with bold outlines and vibrant colors.",2.438,0.0,2.375,0.0,2.531,0.0,2.594,0.0,2.422,0.0
0008_sora_0.mp4,"A lively 2D animated street market at night, stalls bursting with colorful lights and diverse goods. Shoppers browse, vendors call out, and lanterns sway, creating a bustling and enchanting atmosphere with bold outlines and vibrant colors.",2.5,0.0,1.719,0.0,3.016,0.0,2.594,0.0,1.766,0.0
0009_alpha_4110143644.mp4,"A 2D animation of a brave knight riding a dragon over a mystical mountain range. Vibrant colors highlight shimmering clouds and ancient temples below, with the knight’s armor gleaming in the sunlight.",2.719,0.0,2.594,0.0,2.594,0.0,2.609,0.0,2.266,0.0
0009_hunyuan_1724.mp4,"A 2D animation of a brave knight riding a dragon over a mystical mountain range. Vibrant colors highlight shimmering clouds and ancient temples below, with the knight’s armor gleaming in the sunlight.",2.125,0.0,1.648,0.0,3.0,0.0,2.406,0.0,1.547,0.0
0009_pika_3596259946.mp4,"A 2D animation of a brave knight riding a dragon over a mystical mountain range. Vibrant colors highlight shimmering clouds and ancient temples below, with the knight’s armor gleaming in the sunlight.",2.422,0.0,2.344,0.0,2.641,0.0,2.5,0.0,2.109,0.0
0009_ray2_1.mp4,"A 2D animation of a brave knight riding a dragon over a mystical mountain range. Vibrant colors highlight shimmering clouds and ancient temples below, with the knight’s armor gleaming in the sunlight.",2.328,0.0,2.344,0.0,2.734,0.0,2.484,0.0,2.141,0.0
0009_sora_0.mp4,"A 2D animation of a brave knight riding a dragon over a mystical mountain range. Vibrant colors highlight shimmering clouds and ancient temples below, with the knight’s armor gleaming in the sunlight.",2.594,0.0,2.547,0.0,2.812,0.0,2.688,0.0,2.203,0.0
0010_alpha_1310220152.mp4,"A 3D animated scene of a luminous phoenix soaring above a twilight cityscape, its vibrant wings illuminating the skyline. Fire trails behind as it navigates between towering buildings, symbolizing rebirth and energy.",2.547,0.0,2.438,0.0,2.781,0.0,2.641,0.0,2.0,0.0
0010_hunyuan_1724.mp4,"A 3D animated scene of a luminous phoenix soaring above a twilight cityscape, its vibrant wings illuminating the skyline. Fire trails behind as it navigates between towering buildings, symbolizing rebirth and energy.",2.375,0.0,2.141,0.0,2.969,0.0,2.562,0.0,2.0,0.0
0010_pika_1359647517.mp4,"A 3D animated scene of a luminous phoenix soaring above a twilight cityscape, its vibrant wings illuminating the skyline. Fire trails behind as it navigates between towering buildings, symbolizing rebirth and energy.",2.531,0.0,2.547,0.0,2.641,0.0,2.531,0.0,2.203,0.0
0010_ray2_1.mp4,"A 3D animated scene of a luminous phoenix soaring above a twilight cityscape, its vibrant wings illuminating the skyline. Fire trails behind as it navigates between towering buildings, symbolizing rebirth and energy.",2.406,0.0,2.5,0.0,2.641,0.0,2.406,0.0,2.234,0.0
0010_sora_0.mp4,"A 3D animated scene of a luminous phoenix soaring above a twilight cityscape, its vibrant wings illuminating the skyline. Fire trails behind as it navigates between towering buildings, symbolizing rebirth and energy.",2.656,0.0,2.25,0.0,2.969,0.0,2.578,0.0,1.891,0.0
0011_alpha_549815169.mp4,"A 3D animated dragon soaring above a medieval castle at sunset, its scales shimmering in the golden light. Flames flicker from its mouth as it navigates through fluffy clouds, casting dynamic shadows below.",2.641,0.0,2.656,0.0,2.516,0.0,2.562,0.0,2.281,0.0
0011_hunyuan_1724.mp4,"A 3D animated dragon soaring above a medieval castle at sunset, its scales shimmering in the golden light. Flames flicker from its mouth as it navigates through fluffy clouds, casting dynamic shadows below.",2.188,0.0,1.922,0.0,3.031,0.0,2.438,0.0,1.75,0.0
0011_pika_2286430682.mp4,"A 3D animated dragon soaring above a medieval castle at sunset, its scales shimmering in the golden light. Flames flicker from its mouth as it navigates through fluffy clouds, casting dynamic shadows below.",2.594,0.0,2.578,0.0,2.688,0.0,2.672,0.0,2.234,0.0
0011_ray2_1.mp4,"A 3D animated dragon soaring above a medieval castle at sunset, its scales shimmering in the golden light. Flames flicker from its mouth as it navigates through fluffy clouds, casting dynamic shadows below.",2.594,0.0,2.797,0.0,2.516,0.0,2.516,0.0,2.422,0.0
0011_sora_0.mp4,"A 3D animated dragon soaring above a medieval castle at sunset, its scales shimmering in the golden light. Flames flicker from its mouth as it navigates through fluffy clouds, casting dynamic shadows below.",2.594,0.0,2.172,0.0,3.016,0.0,2.594,0.0,1.867,0.0
0012_alpha_1126960663.mp4,"A 3D animated ninja dashes through a neon-lit cyberpunk city, leaping between skyscrapers and dodging holographic billboards. Swords flash under rain-soaked lights as the ninja navigates the bustling urban landscape.",2.391,0.0,2.516,0.0,2.656,0.0,2.719,0.0,2.344,0.0
0012_hunyuan_1724.mp4,"A 3D animated ninja dashes through a neon-lit cyberpunk city, leaping between skyscrapers and dodging holographic billboards. Swords flash under rain-soaked lights as the ninja navigates the bustling urban landscape.",1.781,0.0,1.32,0.0,3.047,0.0,2.203,0.0,1.398,0.0
0012_pika_2269759961.mp4,"A 3D animated ninja dashes through a neon-lit cyberpunk city, leaping between skyscrapers and dodging holographic billboards. Swords flash under rain-soaked lights as the ninja navigates the bustling urban landscape.",2.219,0.0,2.281,0.0,2.625,0.0,2.391,0.0,2.219,0.0
0012_ray2_1.mp4,"A 3D animated ninja dashes through a neon-lit cyberpunk city, leaping between skyscrapers and dodging holographic billboards. Swords flash under rain-soaked lights as the ninja navigates the bustling urban landscape.",2.266,0.0,2.219,0.0,2.734,0.0,2.375,0.0,1.883,0.0
0012_sora_0.mp4,"A 3D animated ninja dashes through a neon-lit cyberpunk city, leaping between skyscrapers and dodging holographic billboards. Swords flash under rain-soaked lights as the ninja navigates the bustling urban landscape.",2.094,0.0,1.562,0.0,3.078,0.0,2.484,0.0,1.492,0.0
0013_alpha_1839212095.mp4,"A serene underwater scene of a vibrant coral reef. Colorful fish swim gracefully among the swaying corals, sunlight filtering through the clear blue water, creating a mesmerizing, tranquil animation.",2.641,0.0,3.062,0.0,2.5,0.0,2.688,0.0,2.75,0.0
0013_hunyuan_1724.mp4,"A serene underwater scene of a vibrant coral reef. Colorful fish swim gracefully among the swaying corals, sunlight filtering through the clear blue water, creating a mesmerizing, tranquil animation.",2.594,0.0,2.625,0.0,3.094,0.0,2.766,0.0,2.516,0.0
0013_pika_1703989502.mp4,"A serene underwater scene of a vibrant coral reef. Colorful fish swim gracefully among the swaying corals, sunlight filtering through the clear blue water, creating a mesmerizing, tranquil animation.",2.547,0.0,2.953,0.0,2.594,0.0,2.578,0.0,2.703,0.0
0013_ray2_1.mp4,"A serene underwater scene of a vibrant coral reef. Colorful fish swim gracefully among the swaying corals, sunlight filtering through the clear blue water, creating a mesmerizing, tranquil animation.",2.594,0.0,2.875,0.0,2.703,0.0,2.531,0.0,2.625,0.0
0013_sora_0.mp4,"A serene underwater scene of a vibrant coral reef. Colorful fish swim gracefully among the swaying corals, sunlight filtering through the clear blue water, creating a mesmerizing, tranquil animation.",2.594,0.0,2.719,0.0,2.984,0.0,2.734,0.0,2.531,0.0
0014_alpha_2423086563.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",2.656,0.0,3.031,0.0,2.328,0.0,2.531,0.0,2.719,0.0
0014_hunyuan_1724.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",2.719,0.0,2.906,0.0,2.719,0.0,2.578,0.0,2.656,0.0
0014_pika_2200736753.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",2.688,0.0,3.031,0.0,2.312,0.0,2.516,0.0,2.703,0.0
0014_ray2_1.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",2.641,0.0,3.062,0.0,2.219,0.0,2.484,0.0,2.828,0.0
0014_sora_0.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",2.719,0.0,2.828,0.0,2.828,0.0,2.609,0.0,2.5,0.0
0015_alpha_2183039298.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",2.641,0.0,2.781,0.0,2.172,0.0,2.281,0.0,2.625,0.0
0015_hunyuan_1724.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",2.594,0.0,2.188,0.0,2.609,0.0,2.406,0.0,2.172,0.0
0015_pika_1769766851.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",2.312,0.0,2.312,0.0,2.578,0.0,2.328,0.0,2.234,0.0
0015_ray2_1.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",2.688,0.0,2.625,0.0,2.156,0.0,2.219,0.0,2.625,0.0
0015_sora_0.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",2.641,0.0,2.625,0.0,2.578,0.0,2.547,0.0,2.625,0.0
0016_alpha_4135434910.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",2.75,0.0,2.953,0.0,2.031,0.0,2.469,0.0,2.688,0.0
0016_hunyuan_1724.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",2.594,0.0,2.562,0.0,2.703,0.0,2.594,0.0,2.328,0.0
0016_pika_1207237798.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",2.656,0.0,2.891,0.0,2.344,0.0,2.516,0.0,2.656,0.0
0016_ray2_1.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",2.625,0.0,3.031,0.0,2.203,0.0,2.609,0.0,2.75,0.0
0016_sora_0.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",2.734,0.0,2.703,0.0,2.625,0.0,2.531,0.0,2.5,0.0
0017_alpha_1856227127.mp4,A 3D animated journey through a magical forest where trees glow with neon colors and mythical creatures roam. The camera weaves between luminescent flora and sparkling streams under a twilight sky.,2.688,0.0,3.0,0.0,2.0,0.0,2.469,0.0,2.75,0.0
0017_hunyuan_1724.mp4,A 3D animated journey through a magical forest where trees glow with neon colors and mythical creatures roam. The camera weaves between luminescent flora and sparkling streams under a twilight sky.,2.391,0.0,2.016,0.0,2.891,0.0,2.641,0.0,2.0,0.0
0017_pika_677868982.mp4,A 3D animated journey through a magical forest where trees glow with neon colors and mythical creatures roam. The camera weaves between luminescent flora and sparkling streams under a twilight sky.,2.469,0.0,2.609,0.0,2.516,0.0,2.547,0.0,2.438,0.0
0017_ray2_1.mp4,A 3D animated journey through a magical forest where trees glow with neon colors and mythical creatures roam. The camera weaves between luminescent flora and sparkling streams under a twilight sky.,2.516,0.0,2.969,0.0,2.375,0.0,2.625,0.0,2.75,0.0
0017_sora_0.mp4,A 3D animated journey through a magical forest where trees glow with neon colors and mythical creatures roam. The camera weaves between luminescent flora and sparkling streams under a twilight sky.,2.672,0.0,2.531,0.0,2.703,0.0,2.625,0.0,2.438,0.0
0018_alpha_1916730996.mp4,"An artist paints a vibrant mural under flickering streetlights, each brushstroke blending colors seamlessly, while passersby watch in awe as the masterpiece comes to life.",2.312,0.0,2.328,0.0,2.734,0.0,2.703,0.0,2.25,0.0
0018_hunyuan_1724.mp4,"An artist paints a vibrant mural under flickering streetlights, each brushstroke blending colors seamlessly, while passersby watch in awe as the masterpiece comes to life.",2.031,0.0,1.586,0.0,3.062,0.0,2.531,0.0,1.719,0.0
0018_pika_2668220718.mp4,"An artist paints a vibrant mural under flickering streetlights, each brushstroke blending colors seamlessly, while passersby watch in awe as the masterpiece comes to life.",2.422,0.0,2.516,0.0,2.594,0.0,2.672,0.0,2.297,0.0
0018_ray2_1.mp4,"An artist paints a vibrant mural under flickering streetlights, each brushstroke blending colors seamlessly, while passersby watch in awe as the masterpiece comes to life.",2.031,0.0,2.062,0.0,2.766,0.0,2.469,0.0,2.062,0.0
0018_sora_0.mp4,"An artist paints a vibrant mural under flickering streetlights, each brushstroke blending colors seamlessly, while passersby watch in awe as the masterpiece comes to life.",2.484,0.0,2.188,0.0,2.844,0.0,2.656,0.0,2.078,0.0
0019_alpha_3617779095.mp4,"A cinematic aerial shot of a futuristic monorail weaving through a sprawling neon-lit metropolis at night, city lights streaking by in a dazzling blur.",2.562,0.0,2.75,0.0,2.578,0.0,2.75,0.0,2.516,0.0
0019_hunyuan_1724.mp4,"A cinematic aerial shot of a futuristic monorail weaving through a sprawling neon-lit metropolis at night, city lights streaking by in a dazzling blur.",2.469,0.0,2.359,0.0,3.0,0.0,2.844,0.0,2.078,0.0
0019_pika_3566547324.mp4,"A cinematic aerial shot of a futuristic monorail weaving through a sprawling neon-lit metropolis at night, city lights streaking by in a dazzling blur.",2.438,0.0,2.625,0.0,2.656,0.0,2.781,0.0,2.422,0.0
0019_ray2_1.mp4,"A cinematic aerial shot of a futuristic monorail weaving through a sprawling neon-lit metropolis at night, city lights streaking by in a dazzling blur.",2.406,0.0,2.688,0.0,2.625,0.0,2.797,0.0,2.438,0.0
0019_sora_0.mp4,"A cinematic aerial shot of a futuristic monorail weaving through a sprawling neon-lit metropolis at night, city lights streaking by in a dazzling blur.",2.625,0.0,2.469,0.0,2.969,0.0,2.828,0.0,2.25,0.0
0020_alpha_364134494.mp4,"A cinematic close-up of a barista crafting latte art in a bustling coffee shop. The scene alternates between her focused, skilled hands and customers watching appreciatively, highlighting the artistry and dedication in everyday routines.",2.453,0.0,2.625,0.0,2.625,0.0,2.609,0.0,2.312,0.0
0020_hunyuan_1724.mp4,"A cinematic close-up of a barista crafting latte art in a bustling coffee shop. The scene alternates between her focused, skilled hands and customers watching appreciatively, highlighting the artistry and dedication in everyday routines.",2.016,0.0,1.625,0.0,2.969,0.0,2.234,0.0,1.609,0.0
0020_pika_1658157269.mp4,"A cinematic close-up of a barista crafting latte art in a bustling coffee shop. The scene alternates between her focused, skilled hands and customers watching appreciatively, highlighting the artistry and dedication in everyday routines.",2.547,0.0,2.688,0.0,2.625,0.0,2.688,0.0,2.391,0.0
0020_ray2_1.mp4,"A cinematic close-up of a barista crafting latte art in a bustling coffee shop. The scene alternates between her focused, skilled hands and customers watching appreciatively, highlighting the artistry and dedication in everyday routines.",2.203,0.0,2.234,0.0,2.766,0.0,2.484,0.0,1.961,0.0
0020_sora_0.mp4,"A cinematic close-up of a barista crafting latte art in a bustling coffee shop. The scene alternates between her focused, skilled hands and customers watching appreciatively, highlighting the artistry and dedication in everyday routines.",2.172,0.0,2.031,0.0,3.031,0.0,2.75,0.0,1.789,0.0
0021_alpha_2958720122.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",2.594,0.0,2.938,0.0,2.516,0.0,2.578,0.0,2.625,0.0
0021_hunyuan_1724.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",2.578,0.0,2.641,0.0,3.047,0.0,2.75,0.0,2.578,0.0
0021_ray2_1.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",2.516,0.0,2.875,0.0,2.609,0.0,2.625,0.0,2.609,0.0
